type,dp(Z),dp(V),zeta
laissons-nous,0.000805152979066,0.000333555703803,0.000471597275263
lait,0.007246376811594,0.007004669779853,0.000241707031741
laitage,0.000402576489533,0,0.000402576489533
laitance,0.000402576489533,0,0.000402576489533
laitée,0.000402576489533,0,0.000402576489533
laiton,0.000805152979066,0,0.000805152979066
laïus,0,0.009339559706471,-0.009339559706471
lamantin,0.000402576489533,0,0.000402576489533
lambeau,0.002415458937198,0.003669112741828,-0.00125365380463
lambert,0.000402576489533,0,0.000402576489533
lambin,0.000402576489533,0,0.000402576489533
lamboy,0.000402576489533,0,0.000402576489533
lambris,0.002415458937198,0.003002001334223,-0.000586542397025
lambrissure,0.000402576489533,0,0.000402576489533
lâme,0.000402576489533,0.000667111407605,-0.000264534918072
lame|lamé,0.006038647342995,0.002334889926618,0.003703757416377
lamentable,0.002818035426731,0.005670446964643,-0.002852411537912
lamentation,0.001207729468599,0,0.001207729468599
lamenter,0.002415458937198,0,0.002415458937198
lamentont,0.000402576489533,0,0.000402576489533
lamer,0,0.000333555703803,-0.000333555703803
lamie,0.000402576489533,0,0.000402576489533
lamour,0,0.000333555703803,-0.000333555703803
lampe,0.001207729468599,0.001667778519013,-0.000460049050414
lamproie,0.000402576489533,0,0.000402576489533
lampsaque,0,0.000333555703803,-0.000333555703803
lamy,0.000402576489533,0,0.000402576489533
lanassa,0,0.003002001334223,-0.003002001334223
lançades,0.000402576489533,0,0.000402576489533
lancastre,0,0.003002001334223,-0.003002001334223
lancastres,0,0.000333555703803,-0.000333555703803
lancé,0.000402576489533,0.000333555703803,6.90207857303449E-05
lance|lancé,0.002818035426731,0.005670446964643,-0.002852411537912
lancer,0.014895330112722,0.045697131420947,-0.030801801308226
lancette,0.001207729468599,0,0.001207729468599
lancier,0.000402576489533,0,0.000402576489533
lançons,0.000402576489533,0,0.000402576489533
lande,0,0.000667111407605,-0.000667111407605
landenberg,0,0.000667111407605,-0.000667111407605
landerira,0.000402576489533,0,0.000402576489533
landerirette,0.000402576489533,0,0.000402576489533
landreci,0.000402576489533,0,0.000402576489533
lang,0.000402576489533,0,0.000402576489533
langage,0.075684380032206,0.067378252168112,0.008306127864094
lange,0.002012882447665,0,0.002012882447665
langoureux,0.003623188405797,0.000333555703803,0.003289632701994
langouste,0.000402576489533,0,0.000402576489533
langue,0.056360708534622,0.022014676450967,0.034346032083654
languedoc,0.001207729468599,0,0.001207729468599
langueur,0.020531400966184,0.02234823215477,-0.001816831188586
languide,0.000402576489533,0,0.000402576489533
languir,0.033816425120773,0.049366244162775,-0.015549819042002
languissamment,0,0.000333555703803,-0.000333555703803
languissant,0.007648953301127,0.017011340893929,-0.009362387592802
languit-elle,0.000402576489533,0,0.000402576489533
lansquenet,0.004830917874396,0,0.004830917874396
lansquénet,0.000402576489533,0,0.000402576489533
lansquenets,0.000402576489533,0,0.000402576489533
lantarner,0.000805152979066,0,0.000805152979066
lanterne,0.006038647342995,0,0.006038647342995
lanterner,0.001207729468599,0,0.001207729468599
lantipone,0.000402576489533,0,0.000402576489533
lanturlu,0.000402576489533,0,0.000402576489533
laodamie,0.000402576489533,0,0.000402576489533
laodice,0,0.007004669779853,-0.007004669779853
laonice,0,0.002334889926618,-0.002334889926618
lapereau,0.001207729468599,0,0.001207729468599
lapidaire,0.000402576489533,0,0.000402576489533
lapidation,0.000402576489533,0,0.000402576489533
lapin,0.002012882447665,0,0.002012882447665
lapis,0.000402576489533,0,0.000402576489533
lappui,0,0.000333555703803,-0.000333555703803
laquais,0.035829307568438,0,0.035829307568438
laquelle,0.001610305958132,0.000667111407605,0.000943194550527
laquer,0.018921095008052,0,0.018921095008052
laqueton,0.000402576489533,0,0.000402576489533
laqueule,0.000402576489533,0,0.000402576489533
larcin,0.010869565217391,0.004336224149433,0.006533341067958
lard,0.001207729468599,0,0.001207729468599
larder,0.002012882447665,0,0.002012882447665
lardeur,0.000402576489533,0,0.000402576489533
lardon,0.001207729468599,0,0.001207729468599
lare,0.001207729468599,0,0.001207729468599
lares,0.000805152979066,0,0.000805152979066
large,0.016505636070854,0.006671114076051,0.009834521994803
largement,0.002818035426731,0.000333555703803,0.002484479722928
largesse,0.005636070853462,0.006337558372248,-0.000701487518786
largeur,0.000805152979066,0,0.000805152979066
larisse,0.000402576489533,0.00133422281521,-0.000931646325677
larivé,0.000402576489533,0,0.000402576489533
larme,0.081723027375201,0.267511674449633,-0.185788647074432
larménie,0,0.000333555703803,-0.000333555703803
larmoyant,0.002818035426731,0,0.002818035426731
larmoyer,0.002415458937198,0.000333555703803,0.002081903233395
larron,0.01207729468599,0,0.01207729468599
larté,0.000402576489533,0,0.000402576489533
larve,0.001207729468599,0.000333555703803,0.000874173764796
las,0.071256038647343,0.051701134089393,0.01955490455795
lascia,0.000402576489533,0,0.000402576489533
lascif,0.000805152979066,0.000333555703803,0.000471597275263
lassé,0.000805152979066,0.00400266844563,-0.003197515466564
lasse-t-il,0,0.000667111407605,-0.000667111407605
lasser,0.001207729468599,0,0.001207729468599
lassés,0,0.000667111407605,-0.000667111407605
lassitude,0.001610305958132,0.000333555703803,0.001276750254329
lassons-nous,0,0.000333555703803,-0.000333555703803
lassurance,0,0.000667111407605,-0.000667111407605
lateranus,0,0.001667778519013,-0.001667778519013
latin,0.016505636070854,0.002334889926618,0.014170746144236
latine,0.000402576489533,0.000667111407605,-0.000264534918072
latiniseur,0.000402576489533,0,0.000402576489533
latte|latté,0.000402576489533,0,0.000402576489533
lauftére,0,0.000333555703803,-0.000333555703803
laujon,0.000402576489533,0,0.000402576489533
laurait,0,0.000333555703803,-0.000333555703803
laure,0.009259259259259,0.002334889926618,0.006924369332642
laurence,0,0.004669779853236,-0.004669779853235
laurent,0.001207729468599,0,0.001207729468599
laurette,0.008454106280193,0,0.008454106280193
laurier,0.012479871175523,0.060040026684456,-0.047560155508933
lavait,0,0.000333555703803,-0.000333555703803
laval,0.000402576489533,0,0.000402576489533
lavalée,0.000805152979066,0,0.000805152979066
lavardin,0,0.001000667111408,-0.001000667111408
lave,0,0.000333555703803,-0.000333555703803
lavement,0.003623188405797,0,0.003623188405797
lavenir,0.000402576489533,0,0.000402576489533
laver,0.018115942028986,0.04469646430954,-0.026580522280554
laveur,0.000402576489533,0,0.000402576489533
lavez-le,0,0.000333555703803,-0.000333555703803
lavit,0.000402576489533,0,0.000402576489533
laxatif,0.000402576489533,0,0.000402576489533
lazare,0.000805152979066,0,0.000805152979066
lazarile,0.002415458937198,0,0.002415458937198
lazarille,0.006441223832528,0,0.006441223832528
lazzi,0.002818035426731,0,0.002818035426731
lcoran,0,0.000333555703803,-0.000333555703803
le,0.94927536231884,0.982655103402268,-0.033379741083428
lé,0.001610305958132,0.002001334222815,-0.000391028264683
léandre,0.041867954911433,0,0.041867954911433
léans,0.000402576489533,0,0.000402576489533
léarque,0,0.000333555703803,-0.000333555703803
lèchefrite,0.000402576489533,0,0.000402576489533
lécher,0.000805152979066,0,0.000805152979066
lêches,0,0.000333555703803,-0.000333555703803
lecitant,0.000402576489533,0,0.000402576489533
leçon,0.059178743961353,0.033355570380254,0.025823173581099
leçons,0.000402576489533,0,0.000402576489533
lecteur,0.002818035426731,0,0.002818035426731
lecture,0.016908212560387,0.000667111407605,0.016241101152782
ledit,0.004428341384863,0,0.004428341384863
légalité,0,0.000333555703803,-0.000333555703803
légard,0.000402576489533,0,0.000402576489533
légat,0,0.001667778519013,-0.001667778519013
légataire,0.006843800322061,0,0.006843800322061
légé,0.000402576489533,0,0.000402576489533
légende,0.001207729468599,0,0.001207729468599
léger,0.072061191626409,0.060707138092061,0.011354053534348
legerde,0,0.000333555703803,-0.000333555703803
légère,0,0.000333555703803,-0.000333555703803
légèrement,0.008856682769726,0.003669112741828,0.005187570027898
légèreté,0.015700483091788,0.010340226817879,0.005360256273909
légion,0.002012882447665,0.022014676450967,-0.020001794003302
légionnaire,0,0.000333555703803,-0.000333555703803
légions,0,0.002001334222815,-0.002001334222815
législateur,0.001610305958132,0.00400266844563,-0.002392362487498
légitime,0.048711755233494,0.159106070713809,-0.110394315480315
légitime|légitimé,0.001207729468599,0.000667111407605,0.000540618060994
légitimement,0.002012882447665,0.000667111407605,0.00134577104006
légitimer,0.000402576489533,0.000333555703803,6.90207857303449E-05
legs,0.003220611916264,0,0.003220611916264
léguer,0.003220611916264,0,0.003220611916264
leguntur,0.000402576489533,0,0.000402576489533
léguons,0.000402576489533,0,0.000402576489533
légypte,0,0.000333555703803,-0.000333555703803
lelie,0,0.001000667111408,-0.001000667111408
lélie,0.00402576489533,0.006004002668446,-0.001978237773115
lélio,0.018115942028986,0,0.018115942028986
lelius,0,0.000667111407605,-0.000667111407605
lélius,0,0.003002001334223,-0.003002001334223
lemière,0,0.000333555703803,-0.000333555703803
lemnos,0,0.003002001334223,-0.003002001334223
lémure,0.000402576489533,0,0.000402576489533
len,0,0.000333555703803,-0.000333555703803
léna,0,0.000333555703803,-0.000333555703803
lénas,0,0.000333555703803,-0.000333555703803
lendemain,0.016103059581321,0.001667778519013,0.014435281062308
lénitif,0.002415458937198,0,0.002415458937198
lent,0.011674718196457,0.035023348899266,-0.023348630702809
lente,0,0.000333555703803,-0.000333555703803
lentement,0.007246376811594,0.007338225483656,-9.18486720615785E-05
lentément,0.000402576489533,0,0.000402576489533
lenteur,0.003220611916264,0.012008005336891,-0.008787393420627
lentille,0.000402576489533,0,0.000402576489533
lentre,0.000402576489533,0,0.000402576489533
lentule,0,0.000333555703803,-0.000333555703803
lentulus,0,0.00266844563042,-0.00266844563042
lentulus-sura,0,0.001000667111408,-0.001000667111408
léon,0.003623188405797,0.006337558372248,-0.002714369966451
léonard,0.002818035426731,0,0.002818035426731
leonatus,0,0.000333555703803,-0.000333555703803
léonatus,0,0.00400266844563,-0.00400266844563
léonce,0.001207729468599,0.009006004002668,-0.007798274534069
léonice,0,0.000333555703803,-0.000333555703803
léonidas,0.000402576489533,0.003669112741828,-0.003266536252295
léonide,0.000402576489533,0.000667111407605,-0.000264534918072
leonor,0.000402576489533,0,0.000402576489533
léonor,0.018518518518519,0.004336224149433,0.014182294369086
lèonor,0.000402576489533,0,0.000402576489533
léonore,0.007648953301127,0,0.007648953301127
léontidas,0,0.000333555703803,-0.000333555703803
léontin,0,0.000333555703803,-0.000333555703803
léontine,0.004428341384863,0.003669112741828,0.000759228643035
léopard,0.000402576489533,0.000333555703803,6.90207857303449E-05
léoparde,0.000402576489533,0,0.000402576489533
léopardé,0.000402576489533,0,0.000402576489533
léotychide,0,0.000333555703803,-0.000333555703803
lepide,0,0.002334889926618,-0.002334889926618
lépide,0,0.005003335557038,-0.005003335557038
lépidequi,0,0.000333555703803,-0.000333555703803
lépouvantable,0,0.000333555703803,-0.000333555703803
lèpre,0.000805152979066,0,0.000805152979066
lequel,0.074074074074074,0.025683789192795,0.048390284881279
lequel|quel,0.02133655394525,0.025350233488993,-0.004013679543743
lera,0.000402576489533,0,0.000402576489533
lerne,0,0.000667111407605,-0.000667111407605
les,0.179951690821256,0.337891927951968,-0.157940237130712
lès,0.001610305958132,0,0.001610305958132
les-di-tes,0.000402576489533,0,0.000402576489533
lesbien,0,0.000333555703803,-0.000333555703803
lesbos,0,0.004336224149433,-0.004336224149433
lescale,0.000402576489533,0,0.000402576489533
léser,0.001610305958132,0.001000667111408,0.000609638846724
lésine,0.000402576489533,0,0.000402576489533
lésiner,0.000402576489533,0,0.000402576489533
lésion,0.000402576489533,0,0.000402576489533
lespérance,0,0.000667111407605,-0.000667111407605
lespère,0,0.000333555703803,-0.000333555703803
lesquels,0,0.000667111407605,-0.000667111407605
lessive,0.000402576489533,0,0.000402576489533
lestement,0.000402576489533,0,0.000402576489533
lester,0.004830917874396,0.000667111407605,0.004163806466791
lestrigon,0.000402576489533,0,0.000402576489533
lestrigons,0,0.000333555703803,-0.000333555703803
lestrygon,0.000402576489533,0,0.000402576489533
létat,0,0.000333555703803,-0.000333555703803
léthargie,0.00402576489533,0.000333555703803,0.003692209191527
léthargie-,0.000402576489533,0,0.000402576489533
léthé,0.000805152979066,0.000333555703803,0.000471597275263
léthifère,0.000402576489533,0,0.000402576489533
lettré,0.001207729468599,0.000333555703803,0.000874173764796
lettre-de-change,0.000402576489533,0,0.000402576489533
lettre|lettré,0.14975845410628,0.042361574382922,0.107396879723358
lettres,0.002012882447665,0,0.002012882447665
leu|lev,0.000402576489533,0,0.000402576489533
leur,0.516505636070853,0.707805203468979,-0.191299567398126
leurre,0.001207729468599,0,0.001207729468599
leurrer,0.002415458937198,0.000333555703803,0.002081903233395
leurs,0.002818035426731,0.005336891260841,-0.002518855834109
leux,0.002415458937198,0,0.002415458937198
leuxis,0,0.004336224149433,-0.004336224149433
leuz,0.001207729468599,0,0.001207729468599
lev,0,0.000333555703803,-0.000333555703803
levain,0.002012882447665,0.000667111407605,0.00134577104006
levant,0.003623188405797,0.003669112741828,-4.59243360307893E-05
lève,0.002818035426731,0.008005336891261,-0.00518730146453
lève-t-elle,0.000402576489533,0,0.000402576489533
levegilde,0,0.000333555703803,-0.000333555703803
lèvent,0,0.000333555703803,-0.000333555703803
lever,0.083735909822866,0.084723148765844,-0.000987238942977
lèvera,0.000402576489533,0.000333555703803,6.90207857303449E-05
lèvera-t-il,0.000402576489533,0,0.000402576489533
lèverait-il,0,0.000333555703803,-0.000333555703803
levez-le,0.000402576489533,0,0.000402576489533
lévi,0,0.002001334222815,-0.002001334222815
levier,0.000402576489533,0,0.000402576489533
levigilde,0,0.00266844563042,-0.00266844563042
lévite,0,0.003335557038025,-0.003335557038025
léviter,0,0.000333555703803,-0.000333555703803
lévites,0,0.000667111407605,-0.000667111407605
levons-nous,0.000402576489533,0,0.000402576489533
levraut,0.000402576489533,0,0.000402576489533
lèvre,0.007246376811594,0.005003335557038,0.002243041254556
levreaux,0.000402576489533,0,0.000402576489533
levrette,0.000805152979066,0,0.000805152979066
lévrier,0.001610305958132,0,0.001610305958132
lexécrable,0,0.000333555703803,-0.000333555703803
léz,0.000402576489533,0,0.000402576489533
lézard,0.000402576489533,0,0.000402576489533
lhumeur,0.000402576489533,0,0.000402576489533
lhymen,0.000402576489533,0,0.000402576489533
li|lis|lit,0.001610305958132,0.00133422281521,0.000276083142922
liaison,0.008454106280193,0.001000667111408,0.007453439168786
liant,0.002415458937198,0.000667111407605,0.001748347529593
liard,0.000805152979066,0,0.000805152979066
liât,0,0.000333555703803,-0.000333555703803
liban,0,0.000333555703803,-0.000333555703803
libane,0,0.00133422281521,-0.00133422281521
libartin,0.000402576489533,0,0.000402576489533
libation,0,0.001000667111408,-0.001000667111408
libelle|libellé,0.00402576489533,0,0.00402576489533
libeller,0.000402576489533,0,0.000402576489533
libelles,0.000402576489533,0,0.000402576489533
libéral,0.012479871175523,0.007671781187458,0.004808089988065
libéralement,0.001610305958132,0.000667111407605,0.000943194550527
libéralité,0.004428341384863,0.004336224149433,9.21172354302335E-05
libérallement,0.000402576489533,0,0.000402576489533
libérateur,0.003623188405797,0.016010673782522,-0.012387485376725
libéraux,0,0.000333555703803,-0.000333555703803
libérer,0.000805152979066,0,0.000805152979066
libermont,0.000402576489533,0,0.000402576489533
liberté,0.099838969404187,0.165110073382255,-0.065271103978068
libertin,0.020531400966184,0,0.020531400966184
libertinage,0.005233494363929,0,0.005233494363929
libidinosa,0.000402576489533,0,0.000402576489533
libitum,0.000402576489533,0,0.000402576489533
libraire,0.005233494363929,0,0.005233494363929
libraires,0.000402576489533,0,0.000402576489533
librairie,0.000402576489533,0,0.000402576489533
libre,0.059581320450886,0.121414276184123,-0.061832955733237
librement,0.028582930756844,0.010006671114076,0.018576259642768
libres,0.000402576489533,0.00133422281521,-0.000931646325677
libye,0,0.00133422281521,-0.00133422281521
libyque,0,0.000333555703803,-0.000333555703803
licas,0.001610305958132,0.003335557038025,-0.001725251079893
licaste,0.002818035426731,0,0.002818035426731
lice,0.003220611916264,0.00266844563042,0.000552166285844
licence,0.01731078904992,0.024683122081388,-0.007372333031468
licencié,0.000402576489533,0,0.000402576489533
licencier,0.000805152979066,0.000333555703803,0.000471597275263
licencieux,0.000402576489533,0.000333555703803,6.90207857303449E-05
licher,0.000402576489533,0.000333555703803,6.90207857303449E-05
licidas,0.000805152979066,0,0.000805152979066
licie,0,0.000333555703803,-0.000333555703803
licine,0,0.008338892595063,-0.008338892595063
licinius,0,0.001000667111408,-0.001000667111408
licol,0.000402576489533,0.000333555703803,6.90207857303449E-05
licou,0.001207729468599,0,0.001207729468599
licteur,0,0.006004002668446,-0.006004002668446
lictimen,0,0.000333555703803,-0.000333555703803
licurgue,0.000402576489533,0,0.000402576489533
licus,0,0.000333555703803,-0.000333555703803
lidamant,0.006441223832528,0,0.006441223832528
lidamas,0.004428341384863,0,0.004428341384863
lidiane,0.004428341384863,0,0.004428341384863
lidias,0,0.000333555703803,-0.000333555703803
lido,0.000402576489533,0,0.000402576489533
lié,0.000402576489533,0.001667778519013,-0.00126520202948
lie|lié,0.000805152979066,0.00133422281521,-0.000529069836144
liée,0,0.000667111407605,-0.000667111407605
liège,0.001207729468599,0,0.001207729468599
lien,0.046698872785829,0.10006671114076,-0.053367838354931
lier,0.046698872785829,0.066711140760507,-0.020012267974678
lièrent,0,0.000333555703803,-0.000333555703803
liesse,0.000402576489533,0,0.000402576489533
lieu,0.289049919484702,0.289192795196798,-0.000142875712096
lieu|lieux,0.188003220611916,0.425950633755837,-0.237947413143921
lieue,0.009259259259259,0,0.009259259259259
lieutenant,0.001207729468599,0.006337558372248,-0.005129828903649
lieux,0,0.000667111407605,-0.000667111407605
lièvre,0.004830917874396,0,0.004830917874396
liez-le,0.000402576489533,0,0.000402576489533
ligament,0.000402576489533,0,0.000402576489533
ligdamon,0.000402576489533,0,0.000402576489533
lignage,0.001610305958132,0,0.001610305958132
lignager,0.000402576489533,0,0.000402576489533
ligne,0.006038647342995,0.000667111407605,0.00537153593539
lignée,0.002818035426731,0,0.002818035426731
ligner,0.002012882447665,0,0.002012882447665
lignon,0.000402576489533,0,0.000402576489533
ligourne,0.000805152979066,0,0.000805152979066
ligournois,0.000402576489533,0,0.000402576489533
ligue,0.002415458937198,0.014342895263509,-0.011927436326311
liguer,0.002415458937198,0.005003335557038,-0.00258787661984
ligueur,0,0.001667778519013,-0.001667778519013
liguons-nous,0.000402576489533,0,0.000402576489533
ligurie,0,0.000667111407605,-0.000667111407605
ligustra,0.000402576489533,0,0.000402576489533
lile,0.000805152979066,0,0.000805152979066
lilions,0.000402576489533,0,0.000402576489533
lille,0,0.001000667111408,-0.001000667111408
limace,0.000805152979066,0,0.000805152979066
limaçon,0.000402576489533,0,0.000402576489533
lime,0.000805152979066,0,0.000805152979066
limer,0.000402576489533,0,0.000402576489533
limeuil,0.000402576489533,0,0.000402576489533
limite,0.001610305958132,0.009339559706471,-0.007729253748339
limiter,0.004428341384863,0.010006671114076,-0.005578329729213
limon,0.001207729468599,0.001667778519013,-0.000460049050414
limonade,0.000402576489533,0,0.000402576489533
limousin,0.000805152979066,0,0.000805152979066
limousiner,0.000402576489533,0,0.000402576489533
lin,0.000805152979066,0.00133422281521,-0.000529069836144
lindulgence,0,0.000333555703803,-0.000333555703803
linfâme,0,0.000333555703803,-0.000333555703803
linge,0.010064412238325,0.000667111407605,0.00939730083072
linger,0.001207729468599,0,0.001207729468599
lingère,0.003623188405797,0,0.003623188405797
lingot,0.001610305958132,0,0.001610305958132
linotte,0.001207729468599,0,0.001207729468599
linquiète,0.000402576489533,0,0.000402576489533
linstrument,0,0.000333555703803,-0.000333555703803
lintérêt,0.000402576489533,0,0.000402576489533
lio,0.000402576489533,0,0.000402576489533
lion,0.013285024154589,0.015343562374917,-0.002058538220327
lionne,0,0.000333555703803,-0.000333555703803
lippée,0.000805152979066,0,0.000805152979066
liqueur,0.002012882447665,0.003335557038025,-0.00132267459036
liquide,0.003623188405797,0.001000667111408,0.00262252129439
liquider,0.000805152979066,0,0.000805152979066
lire,0.163446054750403,0.087391594396264,0.076054460354139
liré,0.000402576489533,0,0.000402576489533
lirlela,0.000402576489533,0,0.000402576489533
lis-le,0.000402576489533,0,0.000402576489533
lisandre,0.004830917874396,0,0.004830917874396
lisbonne,0,0.000333555703803,-0.000333555703803
lisciscus,0,0.000333555703803,-0.000333555703803
lise,0.003623188405797,0,0.003623188405797
lisets,0.000402576489533,0,0.000402576489533
lisett'nous,0.000402576489533,0,0.000402576489533
lisette,0.117954911433172,0,0.117954911433172
lisez-le,0.002012882447665,0.000333555703803,0.001679326743862
lisiais,0.000402576489533,0,0.000402576489533
lisible,0.000402576489533,0,0.000402576489533
lisière,0.000402576489533,0.000333555703803,6.90207857303449E-05
lisimant,0.000402576489533,0,0.000402576489533
lisimon,0.00402576489533,0,0.00402576489533
lisis,0.001207729468599,0,0.001207729468599
liste,0.006441223832528,0.001000667111408,0.005440556721121
listor,0.000402576489533,0,0.000402576489533
lit,0.070048309178744,0.05136757838559,0.018680730793154
lit-il,0,0.000333555703803,-0.000333555703803
litière,0.003623188405797,0,0.003623188405797
litige,0.000805152979066,0,0.000805152979066
litigieux,0.000402576489533,0,0.000402576489533
littéraire,0.000402576489533,0,0.000402576489533
littéral,0.000402576489533,0,0.000402576489533
liure|livre,0.079307568438003,0.04469646430954,0.034611104128464
livide,0,0.00133422281521,-0.00133422281521
livie,0,0.012008005336891,-0.012008005336891
livilla,0,0.00133422281521,-0.00133422281521
livles,0.000402576489533,0,0.000402576489533
livré,0,0.00133422281521,-0.00133422281521
livre-t,0,0.000333555703803,-0.000333555703803
livrée,0.004830917874396,0.00133422281521,0.003496695059186
livrer,0.057568438003221,0.200800533689126,-0.143232095685905
livrèrent,0.000402576489533,0,0.000402576489533
livrés,0,0.000333555703803,-0.000333555703803
livret,0.000402576489533,0,0.000402576489533
livrez-le,0.000402576489533,0.000333555703803,6.90207857303449E-05
livrez-nous,0.000402576489533,0.000667111407605,-0.000264534918072
livrons-le,0,0.000333555703803,-0.000333555703803
livrons-nous,0.000402576489533,0,0.000402576489533
llion,0,0.000667111407605,-0.000667111407605
lllyrus,0,0.000333555703803,-0.000333555703803
llorente,0.000402576489533,0,0.000402576489533
lnduo,0.000402576489533,0,0.000402576489533
locataire,0.000402576489533,0,0.000402576489533
locher,0.000805152979066,0,0.000805152979066
locus,0.000402576489533,0,0.000402576489533
locuste,0,0.000333555703803,-0.000333555703803
locution,0.000402576489533,0,0.000402576489533
loelius,0,0.000333555703803,-0.000333555703803
loffense,0,0.000333555703803,-0.000333555703803
loge,0.008856682769726,0.001667778519013,0.007188904250714
loge-t-elle,0.000402576489533,0,0.000402576489533
loge-t-il,0.000805152979066,0,0.000805152979066
logeât,0,0.000333555703803,-0.000333555703803
logement,0.00402576489533,0.002001334222815,0.002024430672515
loger,0.054347826086957,0.004669779853236,0.049678046233721
logette,0.000402576489533,0.000333555703803,6.90207857303449E-05
logiment,0.000402576489533,0,0.000402576489533
logique,0.000402576489533,0,0.000402576489533
logir,0.000402576489533,0,0.000402576489533
logis,0.095813204508857,0.001000667111408,0.094812537397449
logne,0.000402576489533,0,0.000402576489533
logogrif,0.000402576489533,0,0.000402576489533
loi,0.17109500805153,0.47898599066044,-0.307890982608911
loignez,0,0.000333555703803,-0.000333555703803
loin,0.268921095008051,0.367911941294196,-0.098990846286145
lointain,0.001610305958132,0.004336224149433,-0.002725918191301
loire,0.001207729468599,0.000333555703803,0.000874173764796
lois,0.002415458937198,0.016677785190127,-0.014262326252929
loisible,0.001207729468599,0.001667778519013,-0.000460049050414
loisir,0.053945249597424,0.036357571714476,0.017587677882947
loix,0.000805152979066,0.001000667111408,-0.000195514132342
lole,0,0.000333555703803,-0.000333555703803
lolive,0.006441223832528,0,0.006441223832528
lolsque,0.000402576489533,0,0.000402576489533
lombard,0.000402576489533,0,0.000402576489533
lombardie,0,0.000667111407605,-0.000667111407605
lon,0.000402576489533,0,0.000402576489533
lon,0.000402576489533,0,0.000402576489533
london,0.000402576489533,0,0.000402576489533
londres,0,0.002334889926618,-0.002334889926618
londrès,0.001207729468599,0.00133422281521,-0.000126493346611
long,0.131239935587762,0.137424949966644,-0.006185014378883
long-temps|longtemps,0.003220611916264,0.003002001334223,0.000218610582041
longa,0.000402576489533,0,0.000402576489533
longchamp,0.000402576489533,0,0.000402576489533
longe,0.000402576489533,0,0.000402576489533
longer,0.000402576489533,0,0.000402576489533
longior,0.000402576489533,0,0.000402576489533
longnes,0,0.000333555703803,-0.000333555703803
longtem^ps,0.000402576489533,0,0.000402576489533
longtemps,0.223832528180354,0.266511007338226,-0.042678479157871
longtems,0.000402576489533,0,0.000402576489533
longue,0.000805152979066,0,0.000805152979066
longueil,0,0.000333555703803,-0.000333555703803
longuement,0.000805152979066,0.00133422281521,-0.000529069836144
longuet,0.000402576489533,0,0.000402576489533
longueur,0.010064412238325,0.010673782521681,-0.000609370283356
lope,0.016908212560387,0,0.016908212560387
lopin,0.000402576489533,0,0.000402576489533
loquelle,0.000402576489533,0,0.000402576489533
loquer,0.000402576489533,0,0.000402576489533
lord,0.009661835748792,0.015010006671114,-0.005348170922322
lore,0.000402576489533,0,0.000402576489533
lorédan,0,0.000333555703803,-0.000333555703803
lorgnac,0.001610305958132,0,0.001610305958132
lorgnacs,0.000805152979066,0,0.000805152979066
lorgnaque,0.000402576489533,0,0.000402576489533
lorgnement,0.000402576489533,0,0.000402576489533
lorgner,0.00805152979066,0,0.00805152979066
lorgnette,0.000805152979066,0,0.000805152979066
lorgneurs,0.000402576489533,0,0.000402576489533
lorgueilleux,0,0.000333555703803,-0.000333555703803
lorrain,0.000805152979066,0.001000667111408,-0.000195514132342
lorraine,0.000402576489533,0,0.000402576489533
lors,0.060386473429952,0.069046030687125,-0.008659557257173
lorsqu',0.020531400966184,0.042695130086725,-0.022163729120541
lorsqu’à,0.000805152979066,0,0.000805152979066
lorsqu’on,0.000805152979066,0,0.000805152979066
lorsqu’un,0.000402576489533,0.000333555703803,6.90207857303449E-05
lorsque,0.203703703703704,0.269513008672448,-0.065809304968745
los,0.000805152979066,0.000667111407605,0.000138041571461
losange,0.000402576489533,0,0.000402576489533
lot,0.008454106280193,0,0.008454106280193
lote|lotte,0.000402576489533,0,0.000402576489533
loterie,0.002818035426731,0,0.002818035426731
lothaire,0,0.005670446964643,-0.005670446964643
lotir,0.000402576489533,0,0.000402576489533
lotri,0.000402576489533,0,0.000402576489533
louable,0.01731078904992,0.004336224149433,0.012974564900487
louage,0.001207729468599,0,0.001207729468599
louange,0.020933977455717,0.011674449633089,0.009259527822628
louanger,0.000805152979066,0,0.000805152979066
louangeur,0.000402576489533,0,0.000402576489533
louche,0.000402576489533,0.000333555703803,6.90207857303449E-05
loucher,0.001610305958132,0.000333555703803,0.001276750254329
loué,0.000402576489533,0.000333555703803,6.90207857303449E-05
louer|lover,0.078502415458937,0.04469646430954,0.033805951149398
loueur,0.000805152979066,0,0.000805152979066
louïr,0,0.000333555703803,-0.000333555703803
louis,0.047101449275362,0.00400266844563,0.043098780829732
louis-d'or,0.000402576489533,0,0.000402576489533
louison,0.000402576489533,0,0.000402576489533
loup,0.014492753623188,0.004669779853236,0.009822973769953
loup-garou,0.007246376811594,0,0.007246376811594
lourd,0.016505636070854,0.003002001334223,0.013503634736631
lourdain,0.000402576489533,0,0.000402576489533
lourdaud,0.006038647342995,0,0.006038647342995
lourde,0.000402576489533,0,0.000402576489533
lourdement,0.002012882447665,0.000333555703803,0.001679326743862
loure,0.000402576489533,0,0.000402576489533
lourer,0.000402576489533,0,0.000402576489533
louve,0.001207729468599,0,0.001207729468599
louver,0,0.000333555703803,-0.000333555703803
louvier,0.000402576489533,0,0.000402576489533
louvre,0.002818035426731,0.000333555703803,0.002484479722928
loyal,0.006441223832528,0.00133422281521,0.005107001017318
